nivel,clave,total,wins,losses,winrate,ajuste_confianza,decision_aprendizaje,confiabilidad_muestra,probabilidad_ajustada,intervalo_inferior,intervalo_superior,estabilidad_disponible,muestra_estabilidad,wr_inicio,wr_medio,wr_reciente,dispersion_temporal,cambio_inicio_reciente,bloques_mismo_lado_prior,persistencia_direccion,activo,direccion,familia_setup,tipo_mercado,estado_tendencia,firma_pa,firma_mercado,firma_estrategia,firma_evidencias_exacta
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDSGD-OTC|CALL|REVERSIÓN_ESTRUCTURAL|TENDENCIA|ALCISTA_NORMAL,2,1,1,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.32,28.89,69.75,False,2,,,,,,0,,USDSGD-OTC,call,REVERSIÓN_ESTRUCTURAL,TENDENCIA,ALCISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LTCUSD-OTC|PUT|REVERSIÓN|TENDENCIA|ALCISTA_AGOTADA,2,1,1,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.32,28.89,69.75,False,2,,,,,,0,,LTCUSD-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_AGOTADA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|HK33-OTC|CALL|REVERSIÓN|TENDENCIA|ALCISTA_DEBIL,2,1,1,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.32,28.89,69.75,False,2,,,,,,0,,HK33-OTC,call,REVERSIÓN,TENDENCIA,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDSGD-OTC|CALL|REVERSIÓN|RANGO|ALCISTA_DEBIL,2,1,1,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.32,28.89,69.75,False,2,,,,,,0,,USDSGD-OTC,call,REVERSIÓN,RANGO,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|NZDJPY-OTC|PUT|REVERSIÓN|TENDENCIA|ALCISTA_AGOTADA,2,1,1,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.32,28.89,69.75,False,2,,,,,,0,,NZDJPY-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_AGOTADA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|US2000-OTC|CALL|REACCIÓN_ZONA|RANGO|BAJISTA_DEBIL,2,1,1,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.32,28.89,69.75,False,2,,,,,,0,,US2000-OTC,call,REACCIÓN_ZONA,RANGO,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LUNA-OTC|CALL|REVERSIÓN_ESTRUCTURAL|TENDENCIA|ALCISTA_DEBIL,2,1,1,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.32,28.89,69.75,False,2,,,,,,0,,LUNA-OTC,call,REVERSIÓN_ESTRUCTURAL,TENDENCIA,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|NZDCHF-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|BAJISTA_DEBIL,2,1,1,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.32,28.89,69.75,False,2,,,,,,0,,NZDCHF-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LUNA-OTC|PUT|REVERSIÓN|TENDENCIA|BAJISTA_NORMAL,2,1,1,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.32,28.89,69.75,False,2,,,,,,0,,LUNA-OTC,put,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LTCUSD-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|ALCISTA_NORMAL,2,1,1,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.32,28.89,69.75,False,2,,,,,,0,,LTCUSD-OTC,put,REACCIÓN_ZONA,TENDENCIA,ALCISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|US2000-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|INDEFINIDA,2,1,1,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.32,28.89,69.75,False,2,,,,,,0,,US2000-OTC,put,REACCIÓN_ZONA,TENDENCIA,INDEFINIDA,,,,
CONTEXTO_SETUP,CONTEXTO_SETUP|PUT|REVERSIÓN_ESTRUCTURAL|CHOCH_BAJISTA|CHOCH_TENDENCIA_DEBIL|TENDENCIA,2,1,1,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.32,28.89,69.75,False,2,,,,,,0,,LUNA-OTC,put,REVERSIÓN_ESTRUCTURAL,TENDENCIA,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURCAD-OTC|CALL|REACCIÓN_ZONA|TENDENCIA|ALCISTA_DEBIL,2,1,1,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.32,28.89,69.75,False,2,,,,,,0,,EURCAD-OTC,call,REACCIÓN_ZONA,TENDENCIA,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDTHB-OTC|PUT|REVERSIÓN|TENDENCIA|ALCISTA_FUERTE,2,1,1,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.32,28.89,69.75,False,2,,,,,,0,,USDTHB-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_FUERTE,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURCAD-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|ALCISTA_NORMAL,2,1,1,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.32,28.89,69.75,False,2,,,,,,0,,EURCAD-OTC,put,REACCIÓN_ZONA,TENDENCIA,ALCISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURCAD-OTC|PUT|REVERSIÓN|TENDENCIA|BAJISTA_NORMAL,2,1,1,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.32,28.89,69.75,False,2,,,,,,0,,EURCAD-OTC,put,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|AIG-OTC|CALL|REACCIÓN_ZONA|TENDENCIA|INDEFINIDA,2,1,1,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.32,28.89,69.75,False,2,,,,,,0,,AIG-OTC,call,REACCIÓN_ZONA,TENDENCIA,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|AIG-OTC|CALL|REVERSIÓN|TENDENCIA|INDEFINIDA,2,1,1,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.32,28.89,69.75,False,2,,,,,,0,,AIG-OTC,call,REVERSIÓN,TENDENCIA,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDTHB-OTC|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_DEBIL,2,1,1,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.32,28.89,69.75,False,2,,,,,,0,,USDTHB-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDSGD-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|BAJISTA_FUERTE,2,1,1,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.32,28.89,69.75,False,2,,,,,,0,,USDSGD-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_FUERTE,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDTHB-OTC|PUT|REVERSIÓN|TENDENCIA|BAJISTA_DEBIL,2,1,1,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.32,28.89,69.75,False,2,,,,,,0,,USDTHB-OTC,put,REVERSIÓN,TENDENCIA,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LTCUSD-OTC|PUT|REVERSIÓN_ESTRUCTURAL|TENDENCIA|BAJISTA_NORMAL,2,1,1,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.32,28.89,69.75,False,2,,,,,,0,,LTCUSD-OTC,put,REVERSIÓN_ESTRUCTURAL,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|UKOUSD-OTC|PUT|REVERSIÓN|TENDENCIA|BAJISTA_NORMAL,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,UKOUSD-OTC,put,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDTHB-OTC|CALL|REVERSIÓN|TENDENCIA|INDEFINIDA,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,USDTHB-OTC,call,REVERSIÓN,TENDENCIA,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LTCUSD-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|INDEFINIDA,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,LTCUSD-OTC,put,REACCIÓN_ZONA,TENDENCIA,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|US2000-OTC|CALL|CONTINUACIÓN|TENDENCIA|ALCISTA_NORMAL,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,US2000-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|US2000-OTC|CALL|REVERSIÓN|RANGO|BAJISTA_DEBIL,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,US2000-OTC,call,REVERSIÓN,RANGO,BAJISTA_DEBIL,,,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|PUT|REACCIÓN_ZONA|TENDENCIA|BAJISTA_AGOTADA,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,EURUSD-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_AGOTADA,,,,
FIRMA_EVIDENCIAS_EXACTA,FIRMA_EVIDENCIAS_EXACTA|BAJISTA_AGOTADA+PUT+REACCIÓN_ZONA+TENDENCIA,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,EURUSD-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_AGOTADA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|HK33-OTC|PUT|REVERSIÓN|TENDENCIA|BAJISTA_NORMAL,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,HK33-OTC,put,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|AIG-OTC|CALL|REVERSIÓN|TENDENCIA|BAJISTA_FUERTE,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,AIG-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_FUERTE,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDSGD-OTC|PUT|REVERSIÓN_ESTRUCTURAL|TENDENCIA|BAJISTA_DEBIL,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,USDSGD-OTC,put,REVERSIÓN_ESTRUCTURAL,TENDENCIA,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LTCUSD-OTC|CALL|REACCIÓN_ZONA|TENDENCIA|ALCISTA_DEBIL,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,LTCUSD-OTC,call,REACCIÓN_ZONA,TENDENCIA,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|UKOUSD-OTC|PUT|REVERSIÓN|TENDENCIA|ALCISTA_FUERTE,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,UKOUSD-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_FUERTE,,,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|CALL|REACCIÓN_ZONA|TENDENCIA|ALCISTA_FUERTE,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,LTCUSD-OTC,call,REACCIÓN_ZONA,TENDENCIA,ALCISTA_FUERTE,,,,
FIRMA_EVIDENCIAS_EXACTA,FIRMA_EVIDENCIAS_EXACTA|ALCISTA_FUERTE+CALL+REACCIÓN_ZONA+TENDENCIA,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,LTCUSD-OTC,call,REACCIÓN_ZONA,TENDENCIA,ALCISTA_FUERTE,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURUSD-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|ALCISTA_DEBIL,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,EURUSD-OTC,put,REACCIÓN_ZONA,TENDENCIA,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|NZDCHF-OTC|PUT|REVERSIÓN|RANGO|BAJISTA_DEBIL,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,NZDCHF-OTC,put,REVERSIÓN,RANGO,BAJISTA_DEBIL,,,,
SETUP_EVIDENCIAS,SETUP_EVIDENCIAS|INDEFINIDO+REACCIÓN_ZONA+ZONA_SIN_RUPTURA,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,AIG-OTC,put,REACCIÓN_ZONA,TENDENCIA,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDTHB-OTC|PUT|REVERSIÓN|TENDENCIA|BAJISTA_NORMAL,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,USDTHB-OTC,put,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|AIG-OTC|CALL|REACCIÓN_ZONA|RANGO|BAJISTA_DEBIL,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,AIG-OTC,call,REACCIÓN_ZONA,RANGO,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|AIG-OTC|PUT|REVERSIÓN|TENDENCIA|ALCISTA_AGOTADA,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,AIG-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_AGOTADA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|AIG-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|ALCISTA_DEBIL,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,AIG-OTC,put,REACCIÓN_ZONA,TENDENCIA,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|UKOUSD-OTC|CALL|REVERSIÓN|TENDENCIA|ALCISTA_NORMAL,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,UKOUSD-OTC,call,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LUNA-OTC|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_DEBIL,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,LUNA-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDTHB-OTC|CALL|REACCIÓN_ZONA|TENDENCIA|ALCISTA_NORMAL,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,USDTHB-OTC,call,REACCIÓN_ZONA,TENDENCIA,ALCISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|AIG-OTC|PUT|REVERSIÓN|TENDENCIA|ALCISTA_FUERTE,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,AIG-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_FUERTE,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|AIG-OTC|CALL|REACCIÓN_ZONA|RANGO|INDEFINIDA,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,AIG-OTC,call,REACCIÓN_ZONA,RANGO,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LUNA-OTC|CALL|REVERSIÓN_ESTRUCTURAL|TENDENCIA|ALCISTA_NORMAL,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,LUNA-OTC,call,REVERSIÓN_ESTRUCTURAL,TENDENCIA,ALCISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURCAD-OTC|CALL|REACCIÓN_ZONA|RANGO|ALCISTA_DEBIL,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,EURCAD-OTC,call,REACCIÓN_ZONA,RANGO,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LUNA-OTC|CALL|REVERSIÓN|TENDENCIA|BAJISTA_FUERTE,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,LUNA-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_FUERTE,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|NZDCHF-OTC|CALL|REACCIÓN_ZONA|TENDENCIA|ALCISTA_DEBIL,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,NZDCHF-OTC,call,REACCIÓN_ZONA,TENDENCIA,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDSGD-OTC|CALL|REACCIÓN_ZONA|TENDENCIA|INDEFINIDA,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,USDSGD-OTC,call,REACCIÓN_ZONA,TENDENCIA,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|UKOUSD-OTC|PUT|REACCIÓN_ZONA|RANGO|BAJISTA_DEBIL,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,UKOUSD-OTC,put,REACCIÓN_ZONA,RANGO,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDTHB-OTC|CALL|CONTINUACIÓN|TENDENCIA|ALCISTA_NORMAL,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,USDTHB-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|UKOUSD-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|BAJISTA_NORMAL,2,0,2,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,44.77,24.45,65.1,False,2,,,,,,0,,UKOUSD-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDTHB-OTC|CALL|REVERSIÓN|TENDENCIA|ALCISTA_DEBIL,1,1,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.67,30.78,72.55,False,1,,,,,,0,,USDTHB-OTC,call,REVERSIÓN,TENDENCIA,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LUNA-OTC|PUT|REACCIÓN_ZONA|RANGO|ALCISTA_DEBIL,1,1,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.67,30.78,72.55,False,1,,,,,,0,,LUNA-OTC,put,REACCIÓN_ZONA,RANGO,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURCAD-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|BAJISTA_FUERTE,1,1,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.67,30.78,72.55,False,1,,,,,,0,,EURCAD-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_FUERTE,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURCAD-OTC|CALL|REACCIÓN_ZONA|TENDENCIA|INDEFINIDA,1,1,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.67,30.78,72.55,False,1,,,,,,0,,EURCAD-OTC,call,REACCIÓN_ZONA,TENDENCIA,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|US2000-OTC|CALL|REACCIÓN_ZONA|RANGO|ALCISTA_DEBIL,1,1,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.67,30.78,72.55,False,1,,,,,,0,,US2000-OTC,call,REACCIÓN_ZONA,RANGO,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDTHB-OTC|CALL|REACCIÓN_ZONA|RANGO|ALCISTA_DEBIL,1,1,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.67,30.78,72.55,False,1,,,,,,0,,USDTHB-OTC,call,REACCIÓN_ZONA,RANGO,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LTCUSD-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|ALCISTA_FUERTE,1,1,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.67,30.78,72.55,False,1,,,,,,0,,LTCUSD-OTC,put,REACCIÓN_ZONA,TENDENCIA,ALCISTA_FUERTE,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|US2000-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|ALCISTA_DEBIL,1,1,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.67,30.78,72.55,False,1,,,,,,0,,US2000-OTC,put,REACCIÓN_ZONA,TENDENCIA,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDSGD-OTC|CALL|REVERSIÓN|TENDENCIA|BAJISTA_AGOTADA,1,1,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.67,30.78,72.55,False,1,,,,,,0,,USDSGD-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_AGOTADA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURUSD-OTC|CALL|REVERSIÓN_ESTRUCTURAL|TENDENCIA|ALCISTA_DEBIL,1,1,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.67,30.78,72.55,False,1,,,,,,0,,EURUSD-OTC,call,REVERSIÓN_ESTRUCTURAL,TENDENCIA,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|AIG-OTC|CALL|REVERSIÓN_ESTRUCTURAL|TENDENCIA|ALCISTA_FUERTE,1,1,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.67,30.78,72.55,False,1,,,,,,0,,AIG-OTC,call,REVERSIÓN_ESTRUCTURAL,TENDENCIA,ALCISTA_FUERTE,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LTCUSD-OTC|PUT|REACCIÓN_ZONA|RANGO|ALCISTA_DEBIL,1,1,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.67,30.78,72.55,False,1,,,,,,0,,LTCUSD-OTC,put,REACCIÓN_ZONA,RANGO,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LTCUSD-OTC|CALL|REVERSIÓN|RANGO|ALCISTA_DEBIL,1,1,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.67,30.78,72.55,False,1,,,,,,0,,LTCUSD-OTC,call,REVERSIÓN,RANGO,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDSGD-OTC|CALL|REVERSIÓN_ESTRUCTURAL|TENDENCIA|ALCISTA_DEBIL,1,1,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.67,30.78,72.55,False,1,,,,,,0,,USDSGD-OTC,call,REVERSIÓN_ESTRUCTURAL,TENDENCIA,ALCISTA_DEBIL,,,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|PUT|REVERSIÓN_ESTRUCTURAL|RANGO|BAJISTA_DEBIL,1,1,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.67,30.78,72.55,False,1,,,,,,0,,NZDCHF-OTC,put,REVERSIÓN_ESTRUCTURAL,RANGO,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|NZDCHF-OTC|PUT|REVERSIÓN_ESTRUCTURAL|RANGO|BAJISTA_DEBIL,1,1,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.67,30.78,72.55,False,1,,,,,,0,,NZDCHF-OTC,put,REVERSIÓN_ESTRUCTURAL,RANGO,BAJISTA_DEBIL,,,,
